video_id,yt8m_file,random_id,youtube_id,duration,views,labels
video_31223,train2985,E9Wj,CsODIhs98ks,270,2424636,[  11   20   22  123  462 1156 2651]
video_31224,train2985,6SWj,kT51PEo74Sg,124,117808,[   2    7  171  196  197  316 1472 1946]
video_31225,train2985,GhWj,B0MZpdejQLI,202,56080,[0]
video_31226,train2985,L6Wj,Q-M_njivRag,145,93552,[ 5 16]
video_31227,train2985,hdWj,SPiFu7qg_CQ,176,119937,[  0   1  46 114]
video_31228,train2985,i3Wj,bT0qq6d_Pjo,224,88400,[  60  160  166  231  273  690 1423]
video_31229,train2985,qoWj,MCsDHbpuyzI,265,137506,[  49  184 2725]
video_31230,train2986,JSWk,8mmktHkHDS8,270,524250,[  0   1 447 893]
video_31231,train2986,6yWk,5m_RT5y_Bkg,270,970973,[  11   20   22   32  123  176  211  250  462  637  791  996 1157 1201 1410]
video_31232,train2986,VCWk,2XEA2412_Os,123,58780,[124 287]
video_31233,train2986,SJWk,L5srzJjHhjw,276,71039,[ 2  7 90]
video_31234,train2986,ulWk,ujlYTHEwu-A,128,198218,[  8 807]
video_31235,train2986,d8Wk,dreTvumjNyw,217,779304,[ 26  62 130 259 574 596]
video_31236,train2986,UiWk,xxztnlOrX_c,239,1688200,[ 260  371 1147]
video_31237,train2986,YqWk,3D8pRSsJzmM,130,53658,[395]
video_31238,train2986,m8Wk,dfs0zp7Uh8Q,208,130525,[52]
video_31239,train2986,Q4Wk,z2jv0CQd6p0,172,52803,[21 23 24]
video_31240,train2986,EmWk,pmal70L_v48,158,63626,[  0   1  35 387]
video_31241,train2986,10Wk,47S_5oDuOBk,176,634835,[ 53  58 151 166 228]
video_31242,train2986,uYWk,LkXQSTY0kfo,150,53578,[  0   1  42 290]
video_31243,train2986,AkWk,w4r5wHLyTt4,183,140028,[  0   1 868]
video_31244,train2986,C0Wk,3nN51tReEsA,269,1069819,[  0   1  42 111]
video_31245,train2986,5HWk,tOsdYsCYzKE,174,261463,[ 0 12]
video_31246,train2986,DUWk,3OXv3QUGEAI,171,1347173,[ 92 110]
video_31247,train2986,BcWk,WPEBait3UGM,151,302306,[  2   7 810]
video_31248,train2986,mYWk,fcwCTdHvaoo,241,313186,[   5  136 3677]
video_31249,train2986,k0Wk,C5IV_s41Esw,135,411522,[  0  52  70 125]
video_31250,train2986,ceWk,zsFwGXH8ELU,194,129101,[ 5 16]
video_31251,train2986,ACWk,50Rtg5Vmlrc,292,120341,[3808]
video_31252,train2987,OEWl,Z4KZLEbqrDE,213,100208,[5]
video_31253,train2987,QsWl,9xkZW5ojkxs,147,228835,[  0   1  35 657 677 920]
video_31254,train2987,SLWl,V0_z2dmW24g,277,63542,[  49  390  485  701  748 1300]
video_31255,train2987,4OWl,iwZABeuPYYk,291,66123,[   2   83 2633]
video_31256,train2987,LdWl,CL0gu5eLJPQ,252,146676,[  1  36 147]
video_31257,train2987,tcWl,p1QtQbnqafM,155,148330,[1380 1426]
video_31258,train2987,a9Wl,2hpMUqY2Y0o,230,69796,[ 15  18  59 178]
video_31259,train2987,GKWl,CNEaWDe22ew,279,72767,[  5  16  84 922]
video_31260,train2987,OaWl,guTXJKXL8fU,173,50394,[   2    7   83  208 1134]
video_31261,train2987,IaWl,eVV34eB51ko,219,225723,[300]
video_31262,train2987,stWl,g6nsL8S2xqA,160,259546,[939]
video_31263,train2987,aUWl,bF_SZArctio,169,132056,[  2   7  95 135 198 531]
video_31264,train2987,PlWl,IIYA-55SeZ0,142,321205,[2 7]
video_31265,train2987,NxWl,9q4_PHurVzQ,221,83312,[381]
video_31266,train2987,XgWl,dEhwtREQ7RU,284,93953,[   0    1  258 2162]
video_31267,train2987,Q5Wl,6VFwTu9Alhg,132,151436,[2977]
video_31268,train2987,yyWl,sncf7Rg_K70,207,66858,[   2    7  174  361 1307 2279]
video_31269,train2987,wwWl,yBWNZTYPbzA,180,394717,[  21   23   24  343  858 2778]
video_31270,train2987,MuWl,nppzOMS9nTw,167,150101,[2653]
video_31271,train2987,gNWl,AHLV1Q2bzEw,177,113168,[ 0  1 36]
video_31272,train2987,zQWl,xfrhlMzJHso,192,1880890,[   5 3324]
video_31273,train2987,YrWl,l14D394V3c4,163,60465,[3793]
video_31274,train2987,YNWl,B3LouPn9K38,281,76759,[41]
video_31275,train2987,zlWl,SNyfSuqHWnY,145,131207,[25]
video_31276,train2987,PFWl,rYIIZ3_2n64,159,224311,[  1  25 268 682 801]
video_31277,train2987,wKWl,YHA2y6fK2Qc,211,196493,[0 1]
video_31278,train2987,c9Wl,bPwzMzujAGQ,138,73038,[   5   16 1546]
video_31279,train2987,tZWl,QDniiohjGcY,176,238523,[579]
video_31280,train2987,wyWl,oChGogflZYQ,278,993575,[ 11  20  22  29  32 112]
video_31281,train2988,ecWm,xfth9NWAhRs,132,313582,[  11   20   32 1715]
video_31282,train2988,PCWm,ptTG9cCpZyA,177,151660,[   0    1    5   69   84  169  476 1129]
video_31283,train2988,6PWm,SmYUKyXCj3c,234,108232,[ 422  485 1112 1248]
video_31284,train2988,d6Wm,DMeR-bkC13g,160,4421467,[ 25 734]
video_31285,train2988,zeWm,bi9_EeKm2vk,175,167730,[   2   30  280 1178]
video_31286,train2988,n2Wm,HpkqqPorGSw,246,194106,[ 0  1 36 94]
video_31287,train2988,vqWm,-l0SC3bRLn8,165,732076,[468 635]
video_31288,train2988,WJWm,0EcMz0J0_VU,127,184595,[  25  847 2689]
video_31289,train2988,xrWm,2EHsg3b49tA,215,88025,[2 7]
video_31290,train2988,iiWm,yxydhrBD8Dc,126,55922,[ 39  66 148]
video_31291,train2988,ABWm,l7SI53mjUwA,139,87665,[2194]
video_31292,train2988,nWWm,VbG_6bchNCQ,178,264349,[   2   17   30   55 1492]
video_31293,train2988,yTWm,Bmt_-M3aDGU,157,68292,[20 21 23 24 73]
video_31294,train2988,HqWm,Yru0lQ5wazk,295,1940268,[11 20 22 50]
video_31295,train2988,y4Wm,c5ZiZ-hvmZU,234,542490,[391]
video_31296,train2988,3FWm,aiv9DeZBu_4,171,51966,[  5  49  80 265 518]
video_31297,train2989,ZdWn,zEWpYEwa30s,168,53317,[ 0 12]
video_31298,train2989,YMWn,PRz1Ce8rLOY,137,77692,[1093]
video_31299,train2989,5fWn,b5agHZeCJ_4,218,179855,[ 92 110]
video_31300,train2989,38Wn,G_3nCmQsot8,261,74555,[698]
video_31301,train2989,ajWn,WDMM4zsiE4E,210,52532,[ 35 134]
video_31302,train2989,mDWn,Dc-oqq0yRSQ,147,134882,[  29 2296]
video_31303,train2989,sJWn,BWzlk5bSduo,182,50380,[390]
video_31304,train2989,ePWn,DIBWL756oDc,228,89399,[ 2 30 55 90]
video_31305,train2989,iQWn,TYDmU-vUk6o,157,225422,[   2    7   62 1739 1950]
video_31306,train2989,MCWn,sHeW0PDJFNM,177,60511,[ 60 398 482]
video_31307,train2989,XoWn,NhzwL18q38o,228,50445,[   0    1  150  204 1204 1618 2252]
video_31308,train2989,g2Wn,Uh-wvcCDmNA,193,57018,[  11   20   22   32  123  176  321 1045 1410]
video_31309,train2989,pUWn,B0fsIk6Eg4c,216,74215,[  0   1 105 203 409 443]
video_31310,train2989,AGWn,sqTnOdsRdCQ,133,1193462,[106]
video_31311,train2989,iuWn,TSRsu1i7ID8,129,70226,[  0   1 403 423 898]
video_31312,train2989,b6Wn,yHL5YD08jqg,204,79393,[   2    7  116  283 1012]
video_31313,train2989,nTWn,6pRlaKq3L5I,180,243086,[   5   16 2323]
video_31314,train2989,FqWn,gT2hfOUU8JY,258,54284,[  0   1  35 134 795]
video_31315,train2989,JGWn,xm7CiMLD0MA,259,77312,[   0    1  241 1562]
video_31316,train2989,XrWn,Z-wIrWWc_9M,128,103388,[ 2 30 90]
video_31317,train2989,xYWn,3DF0_t6O3i4,230,181649,[  15  499 1580 2636]
video_31318,train2989,4vWn,dDbYTt2VxuY,296,50966,[191 248 299]
video_31319,train2989,TtWn,E2-wi-wpHN4,195,122817,[  26   49  260  371 3305]
video_31320,train2989,BBWn,KhFERJ_hSpM,236,53235,[ 15  18  67 170]
video_31321,train2989,USWn,edgD647Ro2c,257,113604,[ 451 1731]
video_31322,train2989,GCWn,WDMCe0rW8OM,182,59804,[5]
video_31323,train2989,1RWn,-Uk0zxokjD0,164,96712,[ 62 411]
video_31324,train2990,HEWo,qvDxgXX9lww,185,1392569,[ 25 734]
video_31325,train2990,HjWo,j4qM4FjqYw4,246,131550,[   0    1    5 1358 3577]
video_31326,train2990,uXWo,g9UFvxb2ZmM,124,113485,[1015]
video_31327,train2990,MdWo,RmloikHZPg0,123,53201,[ 53  58 151 166 228]
video_31328,train2990,seWo,MHacQeO1vMo,135,102816,[ 569 2369]
video_31329,train2990,bhWo,hF-2PCTR_7s,224,69940,[   0    1  872 1091 2500]
video_31330,train2990,z1Wo,6brCUTISUE4,259,116262,[ 53  58 214]
video_31331,train2990,JYWo,8vgNMGDmtr4,212,78965,[16 25]
video_31332,train2990,IhWo,8VESKYKlcDo,126,568507,[   0   79 3854]
video_31333,train2990,B9Wo,6RwAWZtK5Uw,144,1641568,[25]
video_31334,train2990,80Wo,bnwmbKtTAFg,201,73136,[ 0  1 27]
video_31335,train2990,YrWo,Wdm2ncVV9kA,269,1676142,[ 15  18  67 140 170]
video_31336,train2990,uLWo,3-DJzQhr7bE,166,226816,[   0    1 1377]
video_31337,train2990,xrWo,ggbGlj0ctWo,284,192390,[ 66 401]
video_31338,train2990,hDWo,PhCgn22oHnk,133,526163,[ 21  23  24  73 786]
video_31339,train2990,5BWo,mn_Rch4hHps,254,64699,[ 83 262]
video_31340,train2990,w1Wo,kYcfmm8c9MU,194,1550420,[ 126  220  276 3128]
video_31341,train2991,OPWp,JTvnfeMsq7I,139,978104,[2276]
video_31342,train2991,mTWp,wpbK7k3kGIA,122,83107,[  15   18 2605]
video_31343,train2991,snWp,U5cMiI5NdMo,281,76028,[ 60 160 166 273 353]
video_31344,train2991,hIWp,TkG6JJr6v9s,201,237128,[ 388  497  616  966 1025]
video_31345,train2991,JBWp,2GGgbItMqXo,239,21369831,[ 15  18  87 619]
video_31346,train2991,CuWp,M-4Ts_QtQok,271,80489,[ 11  20  22  29  32 120 122 221 752]
video_31347,train2991,wZWp,gkBHXmtv4uA,138,170375,[147]
video_31348,train2991,wTWp,Z_Hxkpt-Mhw,268,67474,[1028]
video_31349,train2991,dRWp,5CFzM3UHEjc,151,378827,[ 0 12]
video_31350,train2991,sbWp,NsHTOYRVLP0,131,137311,[ 15  18  60  67 140 519]
video_31351,train2991,u8Wp,SnXSUg97Aok,223,296658,[50]
video_31352,train2991,DYWp,9uAcU3Cpgic,263,130286,[  5 662]
video_31353,train2991,QaWp,C1rBt5Tt33Y,149,1834153,[25]
video_31354,train2991,lpWp,_vdz_tSNn6c,132,141341,[ 2 75]
video_31355,train2991,ZBWp,SPqv_GLL0AU,129,58099,[ 2  7 75]
video_31356,train2991,UDWp,xYaGuVUDWt4,146,160919,[106]
video_31357,train2991,VDWp,m5hyUEPQKKo,163,131543,[   8 2579]
video_31358,train2991,NLWp,4okg8wc4Y_0,154,104057,[ 899 1977]
video_31359,train2991,qEWp,YrcJXpLl4Qo,213,620665,[  11   20   22   29   32  122  123  211  368  462  637 1034 1126]
video_31360,train2991,BPWp,n9nq2QCU18E,150,134240,[   2   44   46  107  114  145  162 1164 2874]
video_31361,train2992,SRWq,Hr5sp5buEcQ,161,51605,[  0   1 916]
video_31362,train2992,iGWq,ZmUcTWKYBU0,176,418272,[16]
video_31363,train2992,QRWq,ylFE6vhX5vI,149,56918,[3151]
video_31364,train2992,XQWq,z8fwAxhgA-A,188,92940,[ 25 734]
video_31365,train2992,1xWq,N42wl2IzPQo,159,89386,[360]
video_31366,train2992,QAWq,_OCGPeZkZds,274,6323862,[6]
video_31367,train2992,VfWq,Ji273sJ21Pw,299,65088,[   2    7  104 2453]
video_31368,train2992,YCWq,PHEtwwww6dY,168,61519,[43]
video_31369,train2992,srWq,x1h026trcPA,270,93978,[   0    1    5  695 1279]
video_31370,train2992,5gWq,eRUf7_jspTY,137,112499,[ 19 318]
video_31371,train2992,ylWq,NLVniLPvcGQ,264,106969,[ 0  1 27]
video_31372,train2992,UsWq,xQOGw_YwalY,250,108764,[21 23 24]
video_31373,train2992,KiWq,sUvHuM4CIjk,146,284553,[  16   25  136 3188]
video_31374,train2992,28Wq,kgWisZB5X_8,128,62719,[ 88 184 380 614]
video_31375,train2992,tGWq,UZUfXcSKriA,275,97099,[ 11  20  22  29  32 112 122 211 221 444 506]
video_31376,train2992,1NWq,rAu-0Ko7uBQ,163,111967,[734]
video_31377,train2992,a6Wq,Msed0Z8KKVQ,139,596383,[ 375  420 1660 2039]
video_31378,train2992,bMWq,VQREgVUYZQM,125,150373,[11 62]
video_31379,train2992,0YWq,DZ4gpjwJa08,211,1900927,[   0    1   25 1171 1806]
video_31380,train2992,6yWq,PD8zO2TUiEw,266,73298,[ 2 45 51 56 77]
video_31381,train2992,wQWq,br_V3-0bP54,265,105368,[ 11  20  22  29 307 426]
video_31382,train2992,xRWq,4AwHlSyTn9M,192,82243,[   2    7 2199]
video_31383,train2992,eeWq,_kGv8jnB8EE,194,184904,[   5   16 1552]
video_31384,train2992,pcWq,VXz5FXIMB4s,246,108934,[11 20 22 29 32]
video_31385,train2993,hOWr,B1dioFd-sAM,278,116506,[   2    7   90  235 1789]
video_31386,train2993,sLWr,K-Js7wZwoTU,188,55614,[   2  252  544 1089 1449]
video_31387,train2993,iwWr,COtSqDs6Flg,236,73544,[183 375]
video_31388,train2993,dHWr,Hm6RtCirihk,207,87433,[ 0 12]
video_31389,train2993,p6Wr,O5TiPeHIujE,239,152460,[  11 3297 3396]
video_31390,train2993,hRWr,sm1flHHEJXc,147,107889,[  11   20   22   29   32  680 1096 1402 3197]
video_31391,train2993,cjWr,cXpCBcGJpqw,243,107381,[ 81 108 819]
video_31392,train2993,5vWr,ybVUqhmZYOw,245,145940,[  0   1  42 290]
video_31393,train2993,mWWr,QWKPyEIbGZg,128,141055,[ 43 286 693 873]
video_31394,train2993,oyWr,vG9m8mRhdsk,264,282184,[   2    7 2870]
video_31395,train2993,wuWr,cCZTca04xaM,173,72869,[   0    1 1268]
video_31396,train2993,3PWr,fK8hfVi3BCs,255,493131,[  5 319]
video_31397,train2993,szWr,YugA0fp0rWc,162,95815,[  15   18   67  140 2053]
video_31398,train2993,MlWr,gocif8KZ4CI,238,720038,[39 65]
video_31399,train2993,HwWr,fbUrcPD5B_A,215,90405,[6]
video_31400,train2993,RoWr,HuOf7B9Olfc,201,97016,[  0   1  42 306]
video_31401,train2993,WfWr,vstsaFn0eqY,150,79410,[  15   18   67  170 2579 2609]
video_31402,train2993,WrWr,HgdxoELO7WU,216,116446,[ 5 16]
video_31403,train2993,LLWr,khwo18BYSjo,140,72408,[41]
video_31404,train2993,OFWr,ZxvfpCWQG_c,234,195189,[   2   19   30   55  408  515 1999]
video_31405,train2993,DAWr,YarlZgTi5EM,135,95342,[ 422  485 1267]
video_31406,train2994,5PWs,VG9oXiq-whE,285,501594,[   0    1   35  309  943 1018]
video_31407,train2994,gPWs,OfNmAN3bfcM,144,251602,[   2    7   17   19   75   95  135  345 3345]
video_31408,train2994,wvWs,-opeNdVudns,233,81974,[  11   20   22   29   32  321  334 1156 1356]
video_31409,train2994,UGWs,L_sMOzfb2TQ,287,60629,[   0   21   23   24 1839 3122]
video_31410,train2994,RcWs,oZ1CUKxKG5k,295,85499,[  0   1 379]
video_31411,train2994,KGWs,G8ipWNP3xyI,241,133929,[   5 1524]
video_31412,train2994,5QWs,3LyTxv2jFH4,228,789928,[ 63 450]
video_31413,train2994,N0Ws,QfRN14rLvDI,158,360417,[ 126  220  276 2418]
video_31414,train2994,kGWs,bH1DS_BElng,265,423755,[   2    7   62 1739]
video_31415,train2994,ErWs,eOfZDeyHEy8,227,134353,[  2  53  58 163 214]
video_31416,train2994,ZTWs,FSPGnncjsAA,201,114242,[  50   65  661 1851]
video_31417,train2994,8vWs,KmvzfIItL9c,145,181192,[   2   30   55  408  975 1492]
video_31418,train2994,m4Ws,KajGcNDr9gQ,272,124302,[ 0 12]
video_31419,train2994,8QWs,R_DRB92J6eI,168,335337,[   5  136 1208]
video_31420,train2994,HmWs,Xm7FFycJVvc,160,707945,[595 663]
video_31421,train2994,UmWs,NA1enfAd3Tg,288,299863,[8]
video_31422,train2994,8XWs,nOCIvrbFIRg,142,207373,[  11   20   22   29   32  123 2650]
video_31423,train2994,7mWs,5wDGZ0-4bvg,189,191846,[  1 234 613]
video_31424,train2994,LNWs,Mo4MMVYm2C4,298,80131,[0 1 5]
video_31425,train2995,RCWt,SdEbLkbhuL8,132,105488,[709]
video_31426,train2995,BhWt,7RS_qm6aXrM,126,78819,[ 5 16]
video_31427,train2995,YsWt,zRh7ENfY-FE,160,127010,[   0    1  337 1116 2120]
video_31428,train2995,ObWt,6et4RUZFobc,216,78890,[2226]
video_31429,train2995,8lWt,wCksXZTzdOc,168,50429,[ 99 518]
video_31430,train2995,WGWt,FdnuzJue8cI,135,535366,[ 2 17 30 55]
video_31431,train2995,YiWt,9dGjjCaNnXo,188,306496,[ 50  65 781]
video_31432,train2995,QRWt,8SPN2WiC-uA,185,66656,[ 61 913]
video_31433,train2995,EwWt,Djcm_KFZMYM,257,77975,[  18   43   59   60 2350]
video_31434,train2995,9iWt,GBjaOI8n_6w,199,55783,[  49 1079]
video_31435,train2995,CTWt,FFR_a2vA3HI,300,57506,[2 7]
video_31436,train2995,luWt,x3SD3WJtN2A,205,146832,[148 253]
video_31437,train2995,Z4Wt,4aoUoGoX8YE,246,50094,[  2  18  43  59  60  76 101]
video_31438,train2995,2aWt,FDNCnvdyPiA,200,140630,[  2  44  46  64 113 119 848]
video_31439,train2995,umWt,a_eM_80RveI,142,264855,[  25 1354 2372]
video_31440,train2995,r8Wt,77s-NiJEF4M,228,72521,[2 7]
video_31441,train2995,PFWt,ueg8JWY3BFw,153,130975,[   2    7  171 1372]
video_31442,train2995,92Wt,bTkQUAnvwy0,279,54944,[50 65]
video_31443,train2995,iyWt,oZOsR0TzbJ8,186,357681,[ 49 127]
video_31444,train2995,vGWt,T95BuMbnxUw,168,86208,[  0   1 111]
video_31445,train2995,ofWt,wobILc7NdXU,213,146574,[ 0  1 27]
video_31446,train2995,U6Wt,hcc6AwKKgb4,248,404225,[ 616 1025]
video_31447,train2995,hnWt,ohxYVSwk3xw,191,120793,[  46  155  264  377 3010]
video_31448,train2995,ugWt,QDEmPpvIumU,126,878344,[ 1 16 25]
video_31449,train2995,zCWt,tGHL_1g5LpA,292,459003,[698]
video_31450,train2995,2LWt,b4Oe1Kss_AQ,287,110968,[   0    1   69 1885]
video_31451,train2995,w8Wt,QtatIYem09w,133,389309,[  2   7 563]
video_31452,train2995,4KWt,IgqcwzNyVmQ,202,152583,[ 56 212 418]
video_31453,train2995,Y4Wt,6EN5r9HiW_E,250,121393,[6 8]
video_31454,train2996,zeWu,N1PvER1mqNQ,273,55454,[ 0  1  5 63]
video_31455,train2996,WPWu,1acUMhXCGTM,286,111308,[  26 1267 2122 2366]
video_31456,train2996,W0Wu,BU-KuxPlNF0,203,58989,[1890]
video_31457,train2996,VpWu,lIl68nCG-Io,126,572520,[   0    1  409  613  983 1149]
video_31458,train2996,BuWu,sBdvu6Zu-bE,274,78433,[   2   44   46  109  138  145  507  602  631 1883]
video_31459,train2996,lBWu,BywtANAx7Sg,218,221611,[  0   1  42 111]
video_31460,train2996,oOWu,8pSDKxho13M,196,745433,[12]
video_31461,train2996,BPWu,dLdqQiGdEvg,146,1503026,[ 19 318]
video_31462,train2996,PnWu,lnXspaL6BYI,153,92350,[   2    7  885 1035 2093]
video_31463,train2996,gIWu,eR2_ulF4mWs,295,399559,[ 11  20  22  29  32 122 426 930]
video_31464,train2996,CzWu,z9ICUNPJhRo,203,601620,[   6    8   71  152 1652]
video_31465,train2996,CgWu,T5HCVzkDjY8,179,355136,[133]
video_31466,train2996,vGWu,TMsHJS-IwWo,140,224505,[   0    1   93  102 1193]
video_31467,train2996,CWWu,bMsc0YTtQT4,242,116962,[  0  63 167]
video_31468,train2996,SIWu,Z5cqzDkrvZk,171,772554,[ 824 1790]
video_31469,train2996,bnWu,aG9tMQ3voes,180,269842,[  2 525]
video_31470,train2996,OkWu,gWmLGFqhnYI,194,143226,[   2    7   48  171  213 3007]
video_31471,train2996,XSWu,l3YYqwOftt0,128,94044,[ 62 557 984]
video_31472,train2996,zVWu,V3eMOmNgx0Y,164,71838,[ 11  20  22  29  32 120 173 303 397 426 572]
video_31473,train2996,PpWu,xz-8AtFhI6s,161,69240,[  0 226]
video_31474,train2996,HlWu,UzWsQJbb5Jc,122,228035,[  0   1 159 626]
video_31475,train2996,gCWu,3-UXik-gu-g,133,81168,[   2   75  208  252 1488]
video_31476,train2996,cXWu,dW9pou0S2d4,208,296830,[  2 402]
video_31477,train2996,JZWu,9yPj41sNdn8,161,11514449,[ 25 734]
video_31478,train2997,hBWv,VeOxJmuS_sI,156,77035,[251 400 641 952]
video_31479,train2997,PZWv,Sj58zp5gMIg,168,80660,[  11   22   43 1576]
video_31480,train2997,2CWv,fZakTqhXWSo,282,1786779,[ 0  1 36 94]
video_31481,train2997,SKWv,-_sWbzq99Tk,257,159570,[   2    7   90 1629 3696]
video_31482,train2997,CEWv,Q3qSvbjitrs,221,401983,[   2   15   19   75   96 1627 1646 2812 2995]
video_31483,train2997,rKWv,SZMByvXNX9E,153,72536,[141 247]
video_31484,train2997,C8Wv,P80uGTz9FG0,209,419799,[445]
video_31485,train2997,aDWv,SHDO0ifgTq0,258,2100096,[  5  80 244 292]
video_31486,train2997,L1Wv,Y-YmA68MbeI,208,491819,[   2    7 2262]
video_31487,train2997,paWv,tPT-6R-a1W0,283,113362,[ 39 674]
video_31488,train2997,2rWv,pYdnfXsKAnk,201,2261178,[354]
video_31489,train2997,BRWv,GU01vfOqUkM,206,105662,[195 342]
video_31490,train2997,InWv,UxSiv5J40GA,129,63954,[  2   7  90 267]
video_31491,train2997,JSWv,8L6AWwCx5No,271,642480,[ 5 16]
video_31492,train2997,X8Wv,DguCjU325t0,188,124541,[5]
video_31493,train2997,yNWv,eokPKemCRv0,234,125324,[  2   7 135 208]
video_31494,train2998,IMWw,w-IU4Kjli2Y,160,80139,[  2   7 171]
video_31495,train2998,pqWw,MoJG83Ubw08,182,57290,[6]
video_31496,train2998,0LWw,sUuLrAGFimM,177,341755,[25]
video_31497,train2998,yCWw,Wewpn4X2nDI,197,118598,[  5  16 709]
video_31498,train2998,lBWw,bnVtnnanaZc,212,1234802,[ 11  83 601]
video_31499,train2998,2oWw,wUOCuQlxhs0,126,151250,[  15   18   67 1910]
video_31500,train2998,SaWw,tstf3-FoHgs,208,54148,[ 21  23  24 115 343 520 651]
video_31501,train2998,b3Ww,MC3ZpWH3MXg,254,58120,[  2  83 751]
video_31502,train2998,6QWw,of2BlUjjs8k,297,56526,[179 289]
video_31503,train2998,SXWw,kkt4AjXkfYA,255,58472,[  0   1  42 111]
video_31504,train2998,JvWw,dT4AEIseEYw,289,282627,[592]
video_31505,train2998,tfWw,V_6V69VdG70,150,68742,[   2   30   55 1014]
video_31506,train2998,KPWw,kFKsFxV121g,208,212579,[   6 1578]
video_31507,train2998,sfWw,05R0AAJ0S4w,178,235482,[  6   8 807]
video_31508,train2998,KJWw,GyxTmmhYEgs,285,158275,[  1  74  85 887]
video_31509,train2998,yxWw,44NL0Y2fqgU,183,72059,[  11   20   22   29   32  120 1165 1827 2087]
video_31510,train2998,sbWw,l6H7to_FE_M,196,64613,[   5  625 1560]
video_31511,train2998,sXWw,HGaQ9EwzHbY,166,55857,[15 18 67]
video_31512,train2999,K8Wx,5bEECFxqZ_4,149,100620,[8]
video_31513,train2999,wSWx,RBABqaLhLxg,238,54295,[ 21  24 158 718]
video_31514,train2999,EmWx,95_h2dHXtaI,225,291365,[ 275  859 1285]
video_31515,train2999,DPWx,HhZ3H18ynTA,145,217495,[734]
video_31516,train2999,YlWx,PLlEnN95jBE,284,491044,[ 39 207 529]
video_31517,train2999,i7Wx,6sS0AKOtMD8,142,128477,[ 0 12]
video_31518,train2999,sjWx,t9yF0wqmPf8,233,224732,[   0    1   69 1377]
video_31519,train2999,6wWx,ZmYcLvSjUZA,260,68256,[3248]
video_31520,train2999,w2Wx,KToruDvg6v8,261,158073,[ 2 75]
video_31521,train2999,0aWx,Bjqy0TvAq5c,225,464450,[73]
video_31522,train2999,14Wx,vgC7vO6SGIo,189,92036,[   2    7   83  542  804 1625]
video_31523,train2999,cqWx,sR0lNSwmGG8,269,194796,[  43  693 1032]
video_31524,train2999,dSWx,YUpB_p3DXT4,247,132955,[  2   7 196 942]
video_31525,train2999,WcWx,bLBmh__VASY,159,320108,[  46  227  264 1487 1688]
video_31526,train2999,DDWx,kOQBVYxAUxc,156,102850,[  2   7 402]
video_31527,train2999,V0Wx,VkzJaZArg8k,134,153011,[ 11  20 229 625]
video_31528,train2999,aXWx,as9apKNqcG8,189,156564,[1641]
video_31529,train2999,GEWx,-pBClpugO_Y,185,123175,[ 0 12]
video_31530,train2999,TXWx,bHe3qTF2CNc,128,53979,[  0 874]
video_31531,train2999,4QWx,-TI6U747WmQ,273,365342,[653]
video_31532,train2999,xUWx,9di6EEu1Nvo,231,8915464,[   5   16 1064]
video_31533,train2999,RdWx,45TRYJ6O1mU,273,320272,[   2    7  269  320 2870]
video_31534,train3000,9tWy,Jb6O8pQhdvc,151,693640,[ 180 3203]
video_31535,train3000,0mWy,pltsDFoo21M,163,66881,[ 15  18  59 178 773 805]
video_31536,train3000,xmWy,ot181OMJrz0,155,92686,[  2   7 464 495]
video_31537,train3000,WVWy,VwbmjrcvMqc,185,675895,[ 11 229 302 625]
video_31538,train3000,6GWy,0LXClf8wphM,182,197192,[   2   30   55  975 1621]
video_31539,train3000,sQWy,pDGTjCYzsYY,187,58535,[ 21  23  24  73 554 712]
video_31540,train3000,4sWy,YDub8LUzfZg,162,82115,[  2  44  46 138 155 264]
video_31541,train3000,5xWy,X0nbWXmfhyA,194,57087,[41]
video_31542,train3000,oxWy,FKjXUYF9Iag,190,67213,[   2   56   75  305 1000]
video_31543,train3000,t1Wy,pgrr0HEdfpE,211,144116,[   2   26   75  205  218 1805]
video_31544,train3000,8mWy,t5AsrE_aR3o,123,307014,[ 39 579 661]
video_31545,train3000,N6Wy,gcc2Yk1v0xQ,240,106975,[2 7]
video_31546,train3000,1HWy,jNyMgsIuBVA,183,59546,[   2    7  235  508 1106]
video_31547,train3000,nIWy,yBEXYFQrOY8,128,135262,[ 0  1 25 35 48 85]
video_31548,train3000,rOWy,K0H4OhaTU7U,286,370720,[  2  45  51  56  77  90 137]
video_31549,train3000,cYWy,oBwO1cGODqU,164,65106,[182]
video_31550,train3000,JwWy,1fHwzy2RLbU,292,161128,[346]
video_31551,train3000,JDWy,dT0rNjPxf1w,289,84438,[12]
video_31552,train3000,pfWy,OdHiQpYiXiM,179,1000791,[  2  44  64 113 119 465 475]
video_31553,train3000,xsWy,KnzoxP9EVhs,238,69729,[ 11  20  22  29  32 122 334]
video_31554,train3000,4eWy,-VFuuP7zhTw,244,106635,[  2   7  90 563]
video_31555,train3000,5eWy,ZvljLo9JgeU,121,939703,[ 11  20  22  29  32 123]
video_31556,train3000,MOWy,jik8Qyx206I,269,369926,[ 5 16]
video_31557,train3000,7OWy,fl5fwXe3qAU,127,209133,[ 50  65 595]
video_31558,train3000,WfWy,jK7pJa5ZT5E,134,104454,[ 104 2477]
video_31559,train3000,x0Wy,FRHNFfZ9nO8,248,58972,[  11   20   22   29   32  122  176  250  996 1201 1489]
